Date,Open,High,Low,Close,Volume
2002-02-18,119.607,119.607,114.311,118.724,32707
2002-02-19,118.283,118.283,115.193,117.841,13433
2002-02-20,116.517,119.165,116.517,119.165,22391
2002-02-21,120.048,120.49,116.959,117.4,15000
2002-02-22,117.4,118.283,116.959,117.4,23193
2002-02-25,118.283,120.931,116.517,120.931,11976
2002-02-26,122.696,122.696,119.607,120.931,13111
2002-02-27,120.048,121.813,119.607,120.048,14949
2002-02-28,119.607,121.372,118.724,121.372,17092
2002-03-01,119.607,121.372,119.607,121.372,6933
2002-03-04,120.931,125.786,120.931,125.344,28300
2002-03-05,125.344,128.434,123.579,127.11,31834
2002-03-06,127.993,127.993,125.344,125.344,27224
2002-03-07,127.11,127.993,126.227,126.227,22918
2002-03-08,127.551,127.551,126.227,126.668,25594
2002-03-11,126.227,126.227,121.813,121.813,5577
2002-03-12,121.372,123.138,121.372,122.696,6652
2002-03-13,122.696,124.903,122.696,124.02,32780
2002-03-14,123.579,125.786,123.579,125.344,7867
2002-03-15,124.462,125.786,124.462,125.344,13344
2002-03-18,125.344,125.344,119.607,120.931,18093
2002-03-19,121.813,121.813,112.545,112.987,80916
2002-03-20,113.869,116.517,113.869,115.193,27224
2002-03-21,116.076,119.607,115.635,118.724,56843
2002-03-22,120.048,121.813,120.048,120.49,8389
2002-03-25,121.813,123.138,114.752,114.752,34230
2002-03-26,114.752,120.048,114.752,119.607,74641
2002-03-27,119.165,120.931,119.165,120.931,45100
2002-03-28,121.372,121.813,120.048,120.931,27486
2002-04-02,121.372,121.372,117.4,117.841,4743
2002-04-03,116.076,120.048,116.076,120.048,11362
2002-04-04,119.165,120.931,119.165,120.931,9816
2002-04-05,119.607,121.813,119.165,120.49,64539
2002-04-08,120.931,120.931,117.841,119.607,26449
2002-04-09,119.607,120.49,118.283,119.607,64868
2002-04-10,119.165,120.048,118.283,120.048,47226
2002-04-11,120.49,122.255,120.49,121.372,58909
2002-04-12,121.813,122.255,119.607,120.931,81818
2002-04-15,121.813,121.813,117.4,118.724,69143
2002-04-16,119.165,119.607,118.283,118.724,56235
2002-04-17,118.724,120.048,118.283,118.724,20624
2002-04-18,118.724,118.724,112.987,115.193,32877
2002-04-19,114.752,114.752,111.662,112.987,40528
2002-04-22,111.221,114.311,111.221,113.869,11827
2002-04-23,114.311,117.4,111.662,112.104,52904
2002-04-24,111.221,111.221,105.042,105.483,136818
2002-04-25,105.042,107.69,102.394,106.808,30493
2002-04-26,106.366,108.132,105.925,107.69,28409
2002-04-29,108.573,108.573,105.925,106.808,12163
2002-04-30,105.925,107.249,105.925,106.808,7936
2002-05-02,106.366,107.249,105.483,106.366,33611
2002-05-06,107.249,107.249,103.277,105.925,8375
2002-05-07,105.925,105.925,103.277,103.718,41692
2002-05-08,104.159,105.925,101.511,104.159,25310
2002-05-09,106.366,106.366,104.159,104.601,3851
2002-05-10,104.601,104.601,99.3045,102.835,90501
2002-05-13,106.808,106.808,104.159,105.042,42706
2002-05-14,105.925,112.104,105.925,109.897,55212
2002-05-15,107.69,109.897,105.925,108.573,105121
2002-05-16,108.132,112.104,108.132,110.78,27443
2002-05-17,113.428,115.193,112.104,113.869,118682
2002-05-20,112.545,113.428,112.104,112.545,30545
2002-05-21,112.104,114.752,108.573,114.752,142958
2002-05-22,114.752,114.752,111.662,112.104,49749
2002-05-23,112.104,112.104,111.221,111.221,5107
2002-05-24,111.221,112.545,110.338,110.78,16753
2002-05-27,111.221,112.545,110.78,111.662,10784
2002-05-28,111.221,112.104,111.221,111.662,16532
2002-05-29,111.221,113.869,111.221,112.987,14125
2002-05-31,112.987,113.869,112.104,113.869,17172
2002-06-03,112.987,113.869,112.545,112.545,16656
2002-06-04,112.545,112.987,111.662,112.545,26011
2002-06-05,112.545,112.545,111.221,112.545,26838
2002-06-06,112.545,112.987,111.662,112.545,15988
2002-06-07,111.221,111.662,109.456,110.338,49236
2002-06-10,110.338,110.338,109.014,110.338,21559
2002-06-11,110.338,110.338,109.456,109.456,54131
2002-06-12,109.897,110.78,109.456,110.338,12667
2002-06-13,110.338,111.221,110.338,111.221,32142
2002-06-14,110.338,110.78,106.808,108.573,34384
2002-06-17,107.69,108.573,105.925,105.925,13308
2002-06-18,107.249,107.69,104.601,105.483,27703
2002-06-19,105.042,105.042,98.8632,98.8632,84444
2002-06-20,98.8632,100.629,96.215,97.9805,40242
2002-06-21,97.5391,100.187,97.0977,99.7459,26218
2002-06-24,100.629,101.07,97.5391,97.9805,14877
2002-06-25,98.4218,98.8632,95.7737,97.0977,25995
2002-06-26,92.2429,96.215,92.2429,95.7737,24715
2002-06-27,97.0977,97.5391,95.7737,97.5391,14858
2002-06-28,97.5391,98.8632,94.891,94.891,11848
2002-07-01,95.3323,97.9805,95.3323,96.6564,8699
2002-07-02,96.6564,98.8632,94.4496,94.4496,69110
2002-07-03,94.0083,97.0977,93.5669,96.215,28592
2002-07-04,97.9805,97.9805,96.6564,97.0977,36195
2002-07-05,97.0977,97.9805,96.6564,96.6564,67691
2002-07-08,97.9805,97.9805,94.4496,96.215,40971
2002-07-09,96.215,99.3045,95.7737,98.4218,14085
2002-07-10,100.187,100.187,97.5391,98.8632,44052
2002-07-11,98.8632,98.8632,96.215,97.0977,39407
2002-07-12,98.8632,99.3045,96.6564,97.5391,71026
2002-07-15,91.8015,91.8015,87.388,87.388,21767
2002-07-16,87.0349,87.0349,81.209,84.2102,38579
2002-07-17,83.4158,85.0047,82.0917,84.9164,60876
2002-07-18,85.7991,85.7991,81.2973,81.4738,30531
2002-07-19,80.9442,80.9442,76.7955,76.972,64190
2002-07-22,73.706,73.706,69.2925,69.469,63244
2002-07-23,75.8245,75.8245,64.2611,68.6746,113403
2002-07-24,67.9684,67.9684,65.0555,65.0555,42548
2002-07-25,67.0857,67.6153,61.8777,64.4376,64931
2002-07-26,63.9962,67.8802,62.3191,67.7919,36979
2002-07-29,67.0857,67.0857,62.2308,62.3191,53805
2002-07-30,64.5259,65.9382,62.8487,63.5549,56505
2002-07-31,63.9962,65.4968,63.2018,63.2901,44095
2002-08-01,64.5259,67.5271,64.4376,66.4678,60454
2002-08-02,66.2913,67.0857,65.7617,66.6444,35664
2002-08-05,66.1147,66.5561,65.4968,65.7617,10779
2002-08-06,65.232,66.203,64.4376,65.3203,36765
2002-08-07,65.4968,67.7036,65.4968,67.3505,197483
2002-08-08,68.8511,74.1474,68.8511,70.5283,71116
2002-08-09,70.6165,71.4992,70.2635,70.44,24531
2002-08-12,70.7931,72.382,70.6165,71.4992,42319
2002-08-13,71.4992,73.7943,71.4992,73.7943,27948
2002-08-14,73.706,73.7943,72.2054,72.735,7837
2002-08-16,73.8826,75.0301,73.8826,74.3239,33524
2002-08-19,74.5887,76.3541,74.3239,74.3239,64335
2002-08-20,75.0301,76.2659,75.0301,75.4714,81051
2002-08-21,75.9128,80.3263,75.5597,80.238,150594
2002-08-22,81.209,81.5621,79.4436,79.885,106323
2002-08-23,79.5319,81.0325,79.5319,79.9732,77288
2002-08-26,80.6794,80.6794,79.0023,79.5319,92723
2002-08-27,79.7967,82.9744,79.4436,81.2973,83323
2002-08-28,80.3263,80.3263,79.1788,79.1788,25185
2002-08-29,78.6492,78.6492,76.0893,77.5899,84147
2002-08-30,77.6782,79.4436,77.6782,78.5609,57148
2002-09-02,78.5609,78.5609,77.2368,77.2368,3708
2002-09-03,73.2647,74.1474,67.9684,67.9684,144992
2002-09-04,68.145,68.8511,63.2018,68.8511,176162
2002-09-05,68.8511,71.3227,67.0857,68.6746,50223
2002-09-06,68.6746,71.411,67.6153,70.3517,30459
2002-09-09,69.2042,70.9696,69.1159,69.6456,8529
2002-09-10,72.382,73.2647,70.7048,71.9406,28522
2002-09-11,72.382,76.2659,71.9406,75.9128,26196
2002-09-12,75.9128,75.9128,73.7943,74.5887,79269
2002-09-13,73.1764,74.5005,70.6165,73.5295,37256
2002-09-16,72.8233,75.0301,72.0289,74.5887,25457
2002-09-17,76.7955,76.7955,74.1474,74.9418,42526
2002-09-18,74.8535,74.8535,73.7943,74.3239,26237
2002-09-19,73.706,74.1474,73.706,74.0591,16176
2002-09-20,75.8245,75.8245,73.7943,73.7943,55316
2002-09-23,74.1474,74.1474,72.0289,72.382,24689
2002-09-24,72.4702,72.4702,69.2925,70.1752,31149
2002-09-25,70.1752,71.2344,70.1752,71.2344,5254
2002-09-26,70.9696,71.6758,70.6165,70.7931,65293
2002-09-27,71.0579,71.0579,68.145,68.7629,17121
2002-09-30,67.9684,67.9684,66.7326,67.0857,7836
2002-10-01,65.9382,67.3505,65.9382,67.0857,11785
2002-10-02,68.4098,68.4098,66.7326,66.7326,15467
2002-10-03,67.2623,67.2623,66.4678,67.0857,3089
2002-10-04,67.5271,69.7338,66.2913,66.2913,54702
2002-10-07,66.1147,66.1147,65.3203,65.4968,20437
2002-10-08,65.3203,66.203,64.8789,65.3203,11170
2002-10-09,65.232,65.5851,65.232,65.4968,84835
2002-10-10,65.8499,66.4678,64.6141,65.3203,71553
2002-10-11,66.4678,67.5271,65.6734,66.7326,38803
2002-10-14,67.0857,67.5271,66.2913,67.0857,54055
2002-10-15,67.9684,69.2042,67.9684,68.8511,74431
2002-10-16,68.6746,69.0277,67.6153,67.8802,18284
2002-10-17,68.3215,68.7629,66.5561,66.5561,13707
2002-10-18,66.9092,67.2623,66.2913,67.0857,68897
2002-10-21,67.0857,68.4098,66.9092,67.9684,64249
2002-10-22,68.2332,68.8511,67.8802,68.145,32242
2002-10-23,69.0277,69.2925,68.4098,68.8511,24905
2002-10-24,68.9394,69.6456,67.6153,68.6746,23004
2002-10-25,68.6746,68.8511,67.2623,67.7036,40717
2002-10-28,68.8511,72.2937,68.6746,71.4992,124535
2002-10-29,72.1171,72.1171,69.7338,69.7338,121396
2002-10-30,69.7338,69.9104,67.8802,67.8802,59534
2002-10-31,68.6746,69.469,67.6153,69.469,47895
2002-11-04,70.2635,70.5283,68.9394,70.1752,12050
2002-11-05,69.2042,69.2042,68.145,68.4098,41657
2002-11-06,68.9394,68.9394,67.6153,67.9684,9113
2002-11-07,67.9684,68.4098,67.7919,68.145,55417
2002-11-08,67.9684,69.3808,67.9684,69.3808,29072
2002-11-12,71.1462,71.411,69.9104,69.9104,68901
2002-11-13,69.7338,70.1752,69.1159,69.1159,62117
2002-11-14,69.6456,71.2344,69.6456,71.0579,62035
2002-11-15,71.4992,72.382,71.0579,72.382,130235
2002-11-18,72.5585,74.0591,72.5585,72.6468,76703
2002-11-19,73.0881,73.0881,71.4992,71.9406,49531
2002-11-20,72.382,72.382,71.4992,71.9406,45578
2002-11-21,72.5585,74.5887,72.5585,74.2356,80075
2002-11-22,75.1183,75.7362,73.8826,75.0301,93720
2002-11-25,75.1183,77.1486,74.5887,77.1486,24732
2002-11-26,76.8838,78.1195,76.7955,77.3251,55988
2002-11-27,77.1486,78.1195,76.972,78.1195,37654
2002-11-28,78.4726,78.4726,77.1486,77.5899,17904
2002-11-29,77.6782,77.6782,76.4424,77.5899,22856
2002-12-02,77.3251,79.0023,76.7072,78.1195,25902
2002-12-03,78.914,79.0023,77.8547,78.3844,18869
2002-12-04,77.2368,78.0313,75.9128,76.3541,31767
2002-12-05,77.1486,77.1486,75.9128,76.3541,43081
2002-12-06,76.3541,76.3541,74.5887,74.8535,26453
2002-12-09,74.677,75.7362,74.677,75.0301,18665
2002-12-10,75.4714,75.4714,74.677,74.9418,9753
2002-12-11,74.9418,76.2659,74.7653,74.7653,12925
2002-12-12,75.2066,75.7362,75.0301,75.2066,9909
2002-12-13,75.9128,76.4424,75.0301,76.4424,12680
2002-12-16,76.5307,78.2078,76.5307,77.7665,18559
2002-12-17,78.6492,79.7967,78.0313,79.7967,42150
2002-12-18,79.4436,79.4436,75.9128,76.3541,48584
2002-12-19,76.1776,76.4424,75.4714,75.9128,41681
2002-12-20,75.9128,77.2368,75.9128,77.2368,26131
2002-12-23,77.8547,77.8547,77.1486,77.4134,2273
2002-12-27,76.2659,77.1486,76.2659,76.7955,3797
2002-12-30,77.2368,77.7665,76.1776,77.6782,2211
2002-12-31,78.0313,78.1195,76.7955,77.6782,2542
2003-01-02,70.6165,75.0301,70.6165,74.4122,69635
2003-01-03,74.9418,75.4714,72.382,73.0881,32278
2003-01-06,72.8233,74.8535,71.4992,72.9116,28933
2003-01-07,72.382,73.6177,72.382,73.3529,25178
2003-01-08,73.3529,73.4412,72.8233,72.8233,18580
2003-01-09,73.2647,73.2647,72.5585,73.2647,82875
2003-01-10,73.3529,73.3529,71.7641,72.735,26973
2003-01-13,72.9998,73.2647,72.5585,73.1764,33153
2003-01-14,73.2647,73.5295,72.5585,72.5585,15150
2003-01-15,72.8233,72.8233,69.1159,69.1159,45784
2003-01-16,69.2042,69.2042,65.7617,65.8499,50239
2003-01-17,64.4376,65.3203,63.9962,65.0555,31125
2003-01-20,65.3203,65.3203,64.6141,64.8789,16273
2003-01-21,64.9672,64.9672,63.4666,64.4376,16669
2003-01-22,63.4666,64.3493,63.1135,63.7314,13992
2003-01-23,64.2611,64.4376,63.4666,63.4666,7150
2003-01-24,63.5549,64.2611,60.9068,60.9068,17807
2003-01-27,58.3469,60.0241,58.3469,59.2296,30507
2003-01-28,59.9358,62.0543,59.7592,61.7895,8974
2003-01-29,61.7012,61.7895,60.2006,60.8185,12344
2003-01-30,61.5247,61.5247,60.2006,60.5537,7011
2003-01-31,60.7302,60.7302,60.0241,60.1123,17281
2003-02-03,60.0241,61.7895,60.0241,61.0833,5040
2003-02-04,61.7012,61.7012,60.2006,60.2889,2040
2003-02-05,60.0241,61.3481,59.4062,60.0241,19318
2003-02-06,60.2006,60.4654,58.2586,59.8475,10225
2003-02-07,59.8475,64.2611,59.1414,63.3783,70530
2003-02-10,63.9962,63.9962,62.937,63.5549,61428
2003-02-11,63.5549,64.1728,63.2018,63.2018,8263
2003-02-12,63.1135,63.5549,60.7302,61.7895,21108
2003-02-13,62.2308,62.2308,61.3481,61.7895,2888
2003-02-14,60.995,61.3481,60.642,60.8185,6374
2003-02-17,61.3481,61.8777,59.7592,60.3771,19555
2003-02-18,60.5537,61.2598,60.4654,60.9068,3237
2003-02-19,60.0241,60.4654,59.3179,59.7592,4172
2003-02-20,60.4654,61.1716,59.4062,59.4062,10848
2003-02-21,59.9358,59.9358,59.1414,59.3179,5181
2003-02-24,59.5827,60.0241,59.1414,59.1414,3635
2003-02-25,59.1414,59.1414,57.1994,57.9056,7017
2003-02-26,58.3469,58.3469,55.6105,55.6988,15955
2003-02-27,55.6105,57.3759,54.5513,56.9346,36419
2003-02-28,57.2877,60.1123,57.1994,60.0241,61234
2003-03-03,59.7592,61.3481,59.7592,60.4654,19755
2003-03-04,61.1716,61.2598,59.5827,59.8475,12726
2003-03-05,59.1414,60.4654,59.1414,60.4654,21409
2003-03-06,60.4654,60.9068,59.4944,59.9358,9522
2003-03-07,60.1123,60.4654,59.4944,59.4944,30089
2003-03-10,60.642,62.4956,59.8475,62.4956,34095
2003-03-11,62.4956,62.4956,61.6129,61.966,15148
2003-03-12,61.7895,61.966,60.1123,60.5537,9711
2003-03-13,60.0241,62.1426,59.3179,59.3179,25784
2003-03-14,60.4654,60.9068,59.4944,60.0241,21060
2003-03-17,60.0241,60.2006,59.671,60.0241,31256
2003-03-18,60.1123,61.3481,60.1123,60.5537,34983
2003-03-19,61.2598,61.7895,60.2006,61.7012,18205
2003-03-20,61.966,63.2901,61.966,63.2901,67543
2003-03-21,64.5259,65.6734,64.5259,65.3203,82220
2003-03-24,64.7907,65.3203,64.5259,64.5259,35868
2003-03-25,62.6722,63.5549,62.6722,62.7605,37235
2003-03-26,63.2901,63.8197,62.7605,63.1135,11948
2003-03-27,63.3783,63.5549,62.8487,62.937,20183
2003-03-28,63.0253,63.0253,61.8777,62.7605,13263
2003-03-31,62.8487,63.0253,62.2308,62.6722,99117
2003-04-01,62.4956,63.0253,61.3481,61.7012,14800
2003-04-02,61.966,62.937,61.966,62.937,4792
2003-04-03,63.4666,65.1438,63.1135,64.4376,57185
2003-04-04,64.6141,65.1438,64.4376,65.1438,52211
2003-04-07,66.3795,67.7036,66.203,66.203,36955
2003-04-08,66.1147,66.9974,65.9382,66.203,9961
2003-04-09,65.5851,66.9974,65.4968,66.5561,35765
2003-04-10,66.6444,66.6444,65.0555,65.3203,16607
2003-04-11,65.7617,65.7617,63.9962,64.9672,21315
2003-04-14,64.0845,64.4376,63.8197,63.9962,12913
2003-04-15,64.5259,65.0555,63.9962,64.7024,11169
2003-04-16,64.5259,65.232,64.5259,64.8789,18567
2003-04-17,64.9672,65.232,63.8197,65.232,7782
2003-04-22,64.5259,65.232,64.4376,64.8789,3510
2003-04-23,64.8789,65.232,64.6141,64.8789,12493
2003-04-24,64.8789,65.3203,61.7895,64.4376,25838
2003-04-25,63.2018,64.2611,62.6722,62.6722,10650
2003-04-28,62.1426,63.6432,62.1426,63.2901,9505
2003-04-29,63.1135,63.6432,61.7895,61.966,6387
2003-04-30,61.8777,63.5549,60.3771,60.995,49909
2003-05-02,61.7895,62.4074,61.7012,62.4074,6026
2003-05-05,62.6722,64.2611,62.6722,63.3783,44147
2003-05-06,63.5549,63.5549,62.7605,63.5549,24318
2003-05-07,63.5549,63.908,63.3783,63.3783,102246
2003-05-08,62.7605,63.5549,62.7605,62.937,5190
2003-05-09,63.3783,64.0845,63.0253,64.0845,6184
2003-05-12,64.5259,64.5259,63.5549,64.4376,34403
2003-05-13,64.4376,65.4086,64.4376,65.1438,99437
2003-05-14,65.232,67.7036,65.1438,67.3505,236347
2003-05-15,67.0857,68.2332,67.0857,67.4388,100768
2003-05-16,67.4388,68.145,67.4388,67.9684,54208
2003-05-19,67.9684,67.9684,66.3795,67.7036,66579
2003-05-20,67.5271,68.498,67.5271,68.145,111684
2003-05-21,68.3215,68.4098,67.8802,68.4098,6317
2003-05-22,68.5863,69.6456,68.498,69.2925,106184
2003-05-23,69.7338,69.7338,67.9684,69.2925,13187
2003-05-26,69.3808,70.6165,68.8511,70.6165,29857
2003-05-27,69.3808,70.6165,69.2925,69.2925,3511
2003-05-28,69.7338,70.44,69.2042,69.2925,35827
2003-05-29,70.1752,70.1752,69.1159,69.6456,20883
2003-05-30,69.7338,69.8221,68.7629,68.7629,20812
2003-06-02,69.7338,69.8221,68.4098,68.4098,12202
2003-06-03,68.2332,68.4098,67.4388,67.9684,20502
2003-06-04,67.9684,68.9394,67.7919,68.9394,38561
2003-06-05,69.2925,69.5573,68.2332,68.5863,12344
2003-06-06,68.5863,69.2042,68.2332,68.7629,22160
2003-06-09,68.4098,69.3808,68.4098,69.2042,15510
2003-06-10,68.8511,69.9104,68.8511,69.469,65678
2003-06-11,69.469,69.469,68.8511,69.2925,12797
2003-06-12,69.469,69.469,68.8511,69.0277,2166
2003-06-13,68.7629,69.1159,68.4098,68.498,9764
2003-06-16,68.4098,68.6746,68.2332,68.2332,19397
2003-06-17,68.2332,68.8511,68.2332,68.498,8902
2003-06-18,68.498,69.469,68.4098,68.7629,30888
2003-06-20,68.8511,68.8511,68.4098,68.8511,22954
2003-06-23,68.2332,68.8511,68.2332,68.5863,15796
2003-06-24,68.5863,68.8511,68.0567,68.498,13730
2003-06-25,68.2332,68.8511,68.2332,68.7629,91267
2003-06-26,68.8511,68.8511,67.9684,67.9684,17965
2003-06-27,67.9684,67.9684,67.4388,67.8802,19645
2003-06-30,67.5271,67.9684,67.4388,67.5271,26436
2003-07-01,67.5271,68.2332,66.6444,67.0857,29352
2003-07-02,66.7326,67.0857,66.5561,66.5561,11752
2003-07-03,67.4388,67.4388,66.5561,66.7326,37810
2003-07-04,66.6444,68.145,66.2913,67.9684,91647
2003-07-07,67.8802,70.6165,67.8802,70.44,82042
2003-07-08,70.6165,73.706,70.6165,71.9406,159829
2003-07-09,71.4992,72.6468,71.4992,72.1171,9887
2003-07-10,72.6468,73.2647,71.9406,72.5585,38803
2003-07-11,71.7641,72.382,71.7641,71.7641,6208
2003-07-14,72.2937,74.5887,72.2937,74.1474,19506
2003-07-15,74.5887,74.8535,72.9116,74.5005,47260
2003-07-16,74.4122,74.7653,72.9116,72.9116,24337
2003-07-17,72.0289,72.382,71.0579,71.411,17555
2003-07-18,71.0579,72.4702,71.0579,71.4992,54522
2003-07-21,71.3227,71.9406,70.6165,71.4992,15420
2003-07-22,71.4992,71.4992,70.2635,70.3517,12166
2003-07-23,70.6165,70.6165,69.9104,70.2635,5595
2003-07-24,70.2635,70.5283,69.0277,69.469,25495
2003-07-25,70.44,70.44,68.4098,68.6746,16156
2003-07-28,68.8511,70.9696,68.8511,70.9696,44876
2003-07-29,71.1462,71.9406,69.5573,69.5573,13319
2003-07-30,70.8814,71.1462,69.7338,70.9696,40675
2003-07-31,71.1462,71.9406,71.1462,71.9406,55520
2003-08-01,71.9406,72.2937,71.6758,72.0289,59226
2003-08-04,72.382,72.382,72.0289,72.2054,56496
2003-08-05,72.2937,73.5295,71.8523,73.2647,39332
2003-08-06,72.9998,73.6177,72.5585,73.2647,21558
2003-08-07,73.2647,75.7362,73.1764,75.1183,19344
2003-08-08,75.7362,76.3541,73.706,74.677,15651
2003-08-11,73.6177,75.9128,73.6177,75.2949,14435
2003-08-12,75.5597,77.1486,75.5597,76.8838,18570
2003-08-13,76.972,77.2368,76.3541,76.3541,22079
2003-08-14,76.3541,78.1195,76.3541,77.6782,35664
2003-08-18,78.1195,78.5609,77.0603,77.4134,45725
2003-08-19,77.6782,80.3263,77.6782,80.3263,30561
2003-08-20,81.209,86.2405,81.209,83.4158,65086
2003-08-21,83.8571,90.9188,83.8571,90.9188,127663
2003-08-22,91.8015,94.0083,90.0361,90.0361,154840
2003-08-25,90.0361,92.6842,88.2707,90.9188,42375
2003-08-26,91.3602,94.891,91.3602,93.5669,52847
2003-08-27,95.3323,96.6564,92.6842,94.4496,124878
2003-08-28,94.891,95.7737,93.1256,94.4496,132794
2003-08-29,96.6564,99.7459,95.3323,99.7459,34219
2003-09-01,104.159,109.014,102.835,109.014,55572
2003-09-02,110.338,111.662,104.159,104.159,101445
2003-09-03,104.159,105.925,103.277,104.159,112701
2003-09-04,101.07,105.042,97.9805,100.187,55861
2003-09-05,99.3045,103.277,99.3045,101.511,53825
2003-09-08,101.07,105.925,95.3323,105.042,38605
2003-09-09,103.277,105.042,98.8632,101.953,52570
2003-09-10,98.8632,101.07,96.215,96.6564,54250
2003-09-11,95.3323,101.07,90.9188,95.3323,120377
2003-09-12,98.8632,101.07,95.7737,95.7737,69862
2003-09-15,97.0977,97.0977,91.3602,91.3602,28375
2003-09-16,91.8015,93.5669,89.5947,93.5669,26309
2003-09-17,95.3323,96.6564,93.1256,93.5669,60324
2003-09-18,91.8015,94.0083,91.8015,91.8015,35619
2003-09-19,93.1256,94.4496,90.0361,92.2429,65503
2003-09-22,92.2429,92.2429,89.1534,89.5947,41952
2003-09-23,89.5947,92.6842,88.2707,92.6842,20663
2003-09-24,93.5669,94.4496,91.8015,94.0083,23387
2003-09-25,92.2429,94.4496,92.2429,94.0083,68206
2003-09-26,94.4496,95.7737,93.5669,94.0083,136654
2003-09-29,95.7737,95.7737,93.1256,93.1256,20510
2003-09-30,91.8015,93.1256,90.9188,90.9188,25091
2003-10-01,90.9188,92.2429,90.0361,90.4774,36849
2003-10-02,90.9188,92.2429,87.2114,87.2114,58401
2003-10-03,88.2707,88.2707,84.122,85.7108,56566
2003-10-06,86.5935,93.5669,85.7108,93.5669,102810
2003-10-07,94.4496,94.4496,92.2429,93.5669,98043
2003-10-09,92.6842,96.6564,92.6842,93.5669,197080
2003-10-10,93.5669,93.5669,88.2707,91.3602,56346
2003-10-13,93.5669,93.5669,91.3602,93.1256,36486
2003-10-14,94.0083,94.0083,91.8015,93.5669,40448
2003-10-15,93.5669,95.7737,93.1256,94.891,65718
2003-10-16,93.1256,94.4496,86.5053,87.9176,48590
2003-10-17,89.5947,89.5947,84.8281,86.5053,89304
2003-10-20,86.9466,86.9466,85.6226,86.2405,24716
2003-10-21,86.6818,86.6818,82.0917,82.0917,28629
2003-10-22,82.0917,82.0917,78.8257,79.7084,37789
2003-10-23,78.6492,83.3275,77.8547,83.3275,39428
2003-10-24,82.4448,82.9744,80.1498,82.0917,37566
2003-10-27,82.0917,82.9744,79.1788,80.1498,18270
2003-10-28,80.3263,82.5331,78.7374,81.4738,119603
2003-10-29,82.6214,83.7689,80.0615,80.7677,52499
2003-10-30,81.4738,83.4158,81.3856,82.7096,38292
2003-11-03,82.9744,84.6516,82.7979,83.6806,44957
2003-11-04,83.6806,83.9454,80.8559,82.5331,20743
2003-11-05,82.5331,83.151,81.5621,82.5331,13864
2003-11-06,82.9744,85.0929,81.2973,81.3856,34370
2003-11-07,82.8862,83.7689,79.9732,80.0615,42585
2003-11-10,80.0615,81.1208,79.4436,79.5319,38756
2003-11-12,80.3263,81.1208,78.4726,78.5609,144777
2003-11-13,79.2671,79.4436,78.5609,78.6492,30339
2003-11-14,78.7374,79.0905,78.3844,78.5609,63042
2003-11-17,77.6782,78.5609,77.6782,77.943,36450
2003-11-18,78.2078,78.2078,77.7665,77.943,24776
2003-11-19,77.943,78.2078,77.943,78.0313,31572
2003-11-20,78.1195,78.1195,77.6782,77.943,177040
2003-11-21,78.0313,78.1195,78.0313,78.0313,166946
2003-11-24,78.1195,78.3844,78.0313,78.0313,32863
2003-11-25,78.2078,78.2078,78.0313,78.0313,24462
2003-11-26,78.2078,78.2078,78.1195,78.1195,30341
2003-11-27,78.1195,78.2078,78.1195,78.2078,1575
2003-11-28,78.1195,78.2961,78.1195,78.1195,66516
2003-12-01,78.2078,78.3844,78.1195,78.3844,38533
2003-12-02,79.4436,79.4436,78.0313,78.2078,42101
2003-12-03,77.7665,78.5609,77.7665,78.4726,56962
2003-12-04,78.3844,78.5609,70.8814,77.6782,430144
2003-12-05,77.1486,77.8547,76.8838,77.6782,8680
2003-12-08,77.5017,80.7677,76.8838,80.3263,30227
2003-12-09,81.3856,83.0627,81.3856,82.0917,50552
2003-12-10,82.0917,82.0917,79.1788,81.209,15893
2003-12-11,82.4448,82.4448,81.209,81.8269,36056
2003-12-12,82.4448,82.4448,81.6504,82.0035,33362
2003-12-15,82.2683,82.8862,80.5029,81.6504,29770
2003-12-16,80.4146,80.5029,78.6492,78.6492,26851
2003-12-17,78.7374,80.0615,78.7374,79.5319,25765
2003-12-18,79.4436,79.7084,78.914,79.3553,41353
2003-12-19,80.1498,80.1498,76.972,77.8547,98360
2003-12-22,78.1195,80.0615,78.1195,80.0615,17859
2003-12-23,80.3263,81.3856,79.885,81.209,25480
2003-12-29,81.209,82.0035,80.5911,81.6504,4738
2003-12-30,82.0917,82.7096,81.6504,82.5331,23895
2003-12-31,82.7979,82.7979,81.5621,81.6504,18932
2004-01-02,81.2973,82.8862,81.2973,82.7096,7510
2004-01-05,83.5041,87.5645,83.4158,87.388,14691
2004-01-06,88.1824,90.4774,85.7991,89.1534,41938
2004-01-07,88.712,89.1534,86.6818,88.712,16219
2004-01-08,88.1824,88.712,84.9164,84.9164,53189
2004-01-09,85.1812,85.1812,81.4738,81.4738,34748
2004-01-12,81.9152,81.9152,79.6202,80.3263,35726
2004-01-13,82.0917,83.5923,81.3856,81.9152,60466
2004-01-14,82.0917,83.5041,81.6504,82.5331,33395
2004-01-15,81.209,83.5041,81.209,83.4158,3642
2004-01-16,83.8571,86.0639,83.0627,86.0639,16491
2004-01-19,86.417,86.417,83.151,84.0337,16397
2004-01-20,83.2392,85.5343,83.151,83.7689,18209
2004-01-21,84.7398,84.7398,83.6806,84.7398,44449
2004-01-22,84.8281,85.7108,84.3868,85.1812,47265
2004-01-23,85.6226,85.6226,84.2985,84.7398,23702
2004-01-26,84.7398,84.7398,82.6214,83.0627,14667
